종목코드,시장구분,종목명,산업분류,시가총액(원),PER,PBR,배당수익률,ROE,X
X070590,코스닥,한솔인티큐브,IT S/W & SVC,37752297120,NA,1.54,0,NA,
X153490,코스닥,우리이앤엘,IT H/W,37674500000,18.41,0.67,0,0.036393264530147,
X212560,코스닥,네오오토,운송장비·부품,37563573510,6.48,0.48,1.26,0.074074074074074,
X032860,코스닥,GMR 머티리얼즈,기타서비스,37562715040,NA,2.17,0,NA,
X019990,코스닥,에너토크,기계·장비,37512158360,28.07,0.91,1.56,0.032418952618454,
X087600,코스닥,픽셀플러스,IT H/W,37443668430,NA,0.44,2.18,NA,
X019570,코스닥,리더스 기술투자,금융,37322568568,NA,1.85,0,NA,
X045300,코스닥,성우테크론,IT H/W,36912376000,6.6,0.8,1.88,0.121212121212121,
X008110,코스피,대동전자,전기전자,36716564500,9.26,0.28,0,0.030237580993521,
X021650,코스닥,한국큐빅,화학,36625261120,44.8,0.67,0.67,0.014955357142857,
X049800,코스피,우진플라임,기계,36500000000,NA,0.55,0,NA,
X189860,코스닥,서전기전,일반전기전자,36467412800,10.84,0.99,1.33,0.091328413284133,
X064480,코스닥,브리지텍,IT S/W & SVC,36275837500,17.54,0.92,3.29,0.052451539338655,
X053160,코스닥,프리엠스,일반전기전자,36240000000,13.85,0.8,0.83,0.057761732851986,
X032580,코스닥,피델릭스,IT H/W,36239797660,8.93,1.1,0,0.123180291153415,
X101730,코스닥,조이맥스,IT S/W & SVC,36232296840,NA,1.62,0,NA,
X052600,코스닥,한네트,통신방송서비스,36194381000,32.95,1.01,3.19,0.030652503793627,
X066790,코스닥,씨씨에스,통신방송서비스,36193713705,NA,1.48,0,NA,
X123330,코스닥,제닉,화학,36120000000,NA,0.93,0,NA,
X275630,코스닥,에스에스알,IT S/W & SVC,36100115030,25.74,1.52,0,0.059052059052059,
X038010,코스닥,제일테크노스,금속,35865000000,6.5,0.48,2.51,0.073846153846154,
X048830,코스닥,엔피케이,화학,35575453700,NA,0.87,1.58,NA,
X031860,코스닥,엔에스엔,유통,35512025260,NA,1.71,0,NA,
X192390,코스닥,윈하이텍,금속,35407646700,5.16,0.59,3.48,0.114341085271318,
X254120,코스닥,자비스,기계·장비,35231338890,NA,NA,0,NA,
X181340,코스닥,이즈미디어,의료·정밀기기,35225500000,9.75,0.92,1,0.094358974358974,
X122800,코스닥,썬텍,금속,35153085000,NA,2.1,0,NA,
X010420,코스피,한솔PNS,유통업,35145515580,9.8,0.91,0.87,0.092857142857143,
X043100,코스닥,솔고바이오,의료·정밀기기,35094495345,NA,0.68,0,NA,
X215090,코스닥,유니맥스글로벌,의료·정밀기기,34784193990,NA,1.68,0,NA,
X227950,코스닥,마이크로텍,기계·장비,34745596160,NA,2.39,0,NA,
X005450,코스피,신한,건설업,34727938855,NA,0.74,0,NA,
X043590,코스닥,크로바하이텍,IT H/W,34717000000,NA,0.83,0,NA,
X003720,코스피,삼영화학,화학,34510000000,NA,0.75,0,NA,
X153460,코스닥,네이블,IT S/W & SVC,34413173780,NA,1.41,0,NA,
X035200,코스닥,프럼파스트,화학,34397635650,20.92,0.97,0,0.046367112810708,
X079810,코스닥,디이엔티,기계·장비,34388580360,NA,1.72,0,NA,
X001210,코스피,금호전기,전기전자,34382642800,NA,0.49,0,NA,
X003680,코스피,한성기업,음식료품,34371110920,NA,0.61,0,NA,
X035460,코스닥,기산텔레콤,IT H/W,34256749000,NA,1.18,0,NA,
X016920,코스닥,카스,유통,34143838080,13.03,0.84,1.26,0.064466615502686,
X225590,코스닥,패션플랫폼,섬유·의류,34094992640,22.86,1.06,0,0.046369203849519,
X158310,코스닥,스타모빌리티,기계·장비,34042030440,NA,1.22,0,NA,
X119500,코스닥,포메탈,금속,34001555840,16.21,0.78,2.09,0.048118445404072,
X049470,코스닥,SGA,IT S/W & SVC,33950298798,NA,0.83,0,NA,
X072950,코스닥,빛샘전자,IT H/W,33780000000,18.96,0.62,0.89,0.032700421940928,
X279600,코스닥,미디어젠,IT S/W & SVC,33766685680,NA,3.07,0,NA,
X006200,코스피,한국전자홀딩스,금융업,33745061056,NA,0.29,2.08,NA,
X150900,코스닥,파수닷컴,IT S/W & SVC,33529183840,32.62,1.59,0,0.048743102391171,
X018700,코스닥,바른손,오락·문화,33327250950,NA,0.98,0,NA,
X015260,코스피,에이엔피,전기전자,33113947200,NA,0.5,0,NA,
X011300,코스피,성안,섬유의복,32352122340,NA,0.43,0,NA,
X032280,코스닥,삼일,운송,32346112050,12.02,0.52,2.51,0.043261231281198,
X051980,코스닥,센트럴바이오,화학,32338052250,NA,1.27,0,NA,
X009140,코스피,경인전자,전기전자,32201338500,NA,0.59,1.22,NA,
X058530,코스닥,슈펙스비앤피,유통,32106342960,NA,0.39,0,NA,
X093380,코스닥,풍강,금속,32008974120,38.12,0.53,1.23,0.013903462749213,
X073190,코스닥,듀오백,기타 제조,31775146200,NA,1.05,0,NA,
X058420,코스닥,제이웨이,오락·문화,31745883400,NA,2.37,0,NA,
X019770,코스닥,서연탑메탈,기계·장비,31629750000,NA,0.46,1.47,NA,
X222810,코스닥,한류AI센터,IT S/W & SVC,31550320410,NA,1.38,0,NA,
X134060,코스닥,이퓨쳐,출판·매체복제,31524742500,89.32,1.87,0,0.020935960591133,
X219130,코스닥,타이거일렉,IT H/W,30845306650,14.2,0.74,0,0.052112676056338,
X001420,코스피,태원물산,운수장비,30742000000,84.27,0.95,1.73,0.01127328824018,
X021880,코스닥,메이슨캐피탈,금융,30647982072,NA,0.81,0,NA,
X197140,코스닥,디지캡,출판·매체복제,30453894640,20.5,1.14,0,0.055609756097561,
X090150,코스닥,광진윈텍,운송장비·부품,30327354020,NA,0.87,1.59,NA,
X035290,코스닥,더블유에프엠,출판·매체복제,30199114450,NA,1.94,0,NA,
X060380,코스닥,동양에스텍,금속,29800000000,NA,0.59,3.36,NA,
X043260,코스닥,성호전자,IT H/W,29724365905,NA,0.61,0,NA,
X091440,코스닥,텔레필드,IT H/W,29656373220,NA,1.33,0,NA,
X217190,코스닥,제너셈,IT H/W,29639808120,NA,1.62,0,NA,
X012170,코스피,키위미디어그룹,서비스업,29592697500,NA,0.57,0,NA,
X208370,코스닥,셀바스헬스케어,의료·정밀기기,29532482715,NA,1.27,0,NA,
X161570,코스닥,THE MIDONG,IT H/W,29307545250,NA,0.91,0,NA,
X226400,코스닥,오스테오닉,의료·정밀기기,29266292360,NA,1.03,0,NA,
X067010,코스닥,이씨에스,IT H/W,29198971700,15.49,0.76,2.71,0.04906391220142,
X079170,코스닥,한창산업,금속,29120000000,20.44,0.55,2.14,0.026908023483366,
X060300,코스닥,레드로버,오락·문화,29058995780,NA,0.29,0,NA,
X187270,코스닥,신화콘텍,IT H/W,28909958250,NA,0.56,0,NA,
X010640,코스피,진양폴리,화학,28850000000,30.05,1.52,0,0.050582362728785,
X098660,코스닥,에스티오,섬유·의류,28314710640,NA,0.86,6.18,NA,
X103130,코스피,웅진에너지,전기전자,28285852308,NA,0.69,0,NA,
X037400,코스닥,우리조명,일반전기전자,27914147520,NA,0.4,0,NA,
X064520,코스닥,바른전자,IT H/W,27763351000,NA,1.82,0,NA,
X044780,코스닥,에이치케이,기계·장비,27666151565,19.42,0.58,0,0.029866117404737,
X098120,코스닥,마이크로컨텍솔,IT H/W,27598383120,NA,0.86,0,NA,
X221610,코스닥,한솔씨앤피,화학,27236849860,NA,1.1,0,NA,
X227100,코스닥,디자인,일반전기전자,27008236500,58.33,1.75,0,0.030001714383679,
X054340,코스닥,피앤텔,IT H/W,26927340520,NA,9.03,0,NA,
X000950,코스피,전방,섬유의복,26796000000,NA,0.21,0,NA,
X196700,코스닥,웹스,화학,26712028200,NA,0.68,0,NA,
X001770,코스피,신화실업,철강금속,26362852600,40.56,0.71,0.46,0.017504930966469,
X008830,코스닥,대동기어,기계·장비,26243558400,126.96,0.45,0.86,0.003544423440454,
X130740,코스닥,티피씨글로벌,운송장비·부품,26172554265,8.99,0.4,0,0.044493882091213,
X069140,코스닥,누리플랜,금속,26169332475,42.35,1.03,0,0.024321133412043,
X173130,코스닥,오파스넷,IT S/W & SVC,26128103980,9.54,0.86,0,0.090146750524109,
X015020,코스피,이스타코,서비스업,25968069600,NA,0.7,0,NA,
X080580,코스닥,오킨스전자,IT H/W,25847856950,196.05,0.99,0,0.005049732211171,
X134580,코스닥,디엠티,IT H/W,25818750000,17,0.89,0,0.052352941176471,
X004920,코스피,씨아이테크,기타제조,25534000836,NA,1.11,0,NA,
X077280,코스닥,한컴지엠디,IT S/W & SVC,25532955630,14.28,0.56,0,0.03921568627451,
X045340,코스닥,토탈소프트,IT S/W & SVC,25417378800,9.08,2.86,0,0.314977973568282,
X086250,코스닥,화신테크,기계·장비,25369818760,NA,0.85,0,NA,
X054220,코스닥,비츠로시스,일반전기전자,25363340295,NA,2.13,0,NA,
X052770,코스닥,와이디온라인,IT S/W & SVC,25295832170,NA,35,0,NA,
X058450,코스닥,일야,IT H/W,25281000000,NA,1.82,0,NA,
X082660,코스닥,나인컴플렉스,IT H/W,25208436300,NA,1.78,0,NA,
X011080,코스닥,형지I&C,섬유·의류,25009538856,NA,1.2,0,NA,
X026910,코스닥,광진실업,금속,24949052475,92.74,0.86,0.64,0.009273237006685,
X101670,코스닥,코리아에스이,금속,24948000000,NA,0.8,0,NA,
X087730,코스닥,에스모 머티리얼즈,IT H/W,24919074585,NA,0.74,0,NA,
X103230,코스닥,에스앤더블류,기계·장비,24912000000,NA,0.59,0,NA,
X011230,코스피,삼화전자,전기전자,24680738400,NA,1.66,0,NA,
X121890,코스닥,에스디시스템,IT H/W,24654650050,NA,1.43,0,NA,
X023790,코스닥,동일철강,금속,24642760175,NA,0.48,0,NA,
X039740,코스닥,한국정보공학,유통,24536294820,NA,0.63,0,NA,
X105330,코스닥,케이엔더블유,일반전기전자,24287178630,39.36,0.61,0,0.015497967479675,
X195440,코스닥,퓨전,IT S/W & SVC,24096848129,NA,10.91,0,NA,
X101680,코스닥,한국정밀기계,기계·장비,24035440000,NA,0.42,0,NA,
X121850,코스닥,코이즈,IT H/W,23964908935,NA,1.24,0,NA,
X020400,코스닥,대동금속,금속,23725359400,25.81,0.67,0.65,0.025958930647036,
X054410,코스닥,케이피티유,금속,23655500000,10.46,0.74,1.07,0.07074569789675,
X028040,코스닥,미래SCI,비금속,23316136888,NA,0.73,0,NA,
X012600,코스피,청호컴넷,기계,23070384190,14.31,0.93,0,0.064989517819707,
X007530,코스닥,영신금속,금속,22906847880,7.14,0.62,0,0.086834733893557,
X080440,코스닥,에스제이케이,유통,22784891975,NA,1.16,0,NA,
X043360,코스닥,디지아이,IT H/W,22680000000,NA,0.48,0,NA,
X223310,코스닥,이에스브이,IT S/W & SVC,22511048685,NA,0.69,0,NA,
X024940,코스닥,PN풍년,금속,22400000000,17.64,0.68,1.12,0.038548752834467,
X115610,코스닥,이미지스,IT H/W,22355508120,NA,1.15,0,NA,
X191410,코스닥,육일씨엔에쓰,IT H/W,22237177250,95,0.63,0,0.006631578947368,
X002420,코스피,세기상사,서비스업,21806172000,NA,0.93,0,NA,
X067770,코스닥,세진티에스,IT H/W,21789158835,NA,0.55,0,NA,
X008500,코스피,일정실업,섬유의복,21720000000,NA,0.51,0,NA,
X099520,코스닥,ITX엠투엠,IT H/W,20911986370,NA,1.41,0,NA,
X005030,코스피,부산주공,운수장비,20724592131,NA,0.37,0,NA,
X009620,코스닥,삼보산업,금속,20648656800,NA,0.93,0,NA,
X096870,코스닥,엘디티,IT H/W,20135376000,47.11,1.79,0,0.037996179155169,
X025890,코스피,한국주강,기계,19734656955,NA,0.44,0,NA,
X058110,코스닥,멕아이씨에스,의료·정밀기기,19408630000,NA,3.82,0,NA,
X113810,코스닥,디젠스,운송장비·부품,19283178141,NA,0.87,0,NA,
X197210,코스닥,리드,IT H/W,18870304998,NA,0.28,0,NA,
X013720,코스닥,청보산업,운송장비·부품,18524916315,141.56,0.87,0,0.006145803899407,
X019490,코스피,하이트론,전기전자,18140810800,21.87,0.53,0,0.024234110653864,
X033600,코스닥,럭슬,운송장비·부품,17407154760,NA,0.52,0,NA,
X053060,코스닥,세동,운송장비·부품,17085978000,NA,0.79,0,NA,
X123750,코스닥,알톤스포츠,운송장비·부품,16888843525,NA,0.6,0,NA,
X123260,코스닥,파인넥스,IT H/W,16834861995,NA,0.82,0,NA,
X033790,코스닥,스카이문스테크놀로지,IT H/W,14361246900,NA,0.45,0,NA,
X069330,코스닥,유아이디,IT H/W,13908716640,NA,0.49,0,NA,
X194510,코스닥,파티게임즈,IT S/W & SVC,13125755600,0.89,0.43,0,0.48314606741573,
X192410,코스닥,감마누,IT H/W,9969806400,NA,0.37,0,NA,
X083470,코스닥,KJ프리텍,IT H/W,9560730123,NA,0.84,0,NA,
X030270,코스닥,에스마크,섬유·의류,7547575598,NA,0.28,0,NA,
X149940,코스닥,모다,IT H/W,3279863395,NA,0.3,0,NA,
